city,state,latitude,longitude,population,source_name
RANDALL,MN,46.09108,-94.50362,624,Randall
RANDLETT,OK,34.17731,-98.46367,425,Randlett
RANDOLPH,NY,42.16201,-78.97532,1286,Randolph
RANGER,TX,32.46985,-98.67895,2464,Ranger
RANKIN,TX,31.22265,-101.93791,844,Rankin
RANTOUL,IL,40.30837,-88.15588,13008,Rantoul
RAPHINE,VA,37.93735,-79.23281,0,Raphine
RAPID CITY,SD,44.08054,-103.23101,73569,Rapid City
RAPID RIVER,MI,45.92691,-86.96708,0,Rapid River
RATON,NM,36.90336,-104.43915,6187,Raton
RAVENEL,SC,32.76323,-80.2501,2600,Ravenel
RAVENNA,OH,41.15756,-81.24205,11619,Ravenna
RAWLINS,WY,41.79107,-107.23866,9040,Rawlins
RAYMOND,NH,43.0362,-71.1834,2855,Raymond
RAYNE,LA,30.23493,-92.26846,8016,Rayne
RAYVILLE,LA,32.47736,-91.75485,3664,Rayville
RED BANKS,MS,34.82815,-89.56453,0,Red Banks
RED CREEK,NY,43.24729,-76.72356,513,Red Creek
RED OAK,IA,41.00972,-95.22555,5472,Red Oak
RED OAK,TX,32.51764,-96.80444,12022,Red Oak
RED ROCK,OK,36.45921,-97.17893,284,Red Rock
RED WING,MN,44.56247,-92.5338,16445,Red Wing
REDDICK,FL,29.36664,-82.19732,518,Reddick
REDFORD,MI,42.38337,-83.2966,49936,Redford
REDGRANITE,WI,44.04192,-89.09845,2113,Redgranite
REDWOOD FALLS,MN,44.5394,-95.11694,5061,Redwood Falls
REED CITY,MI,43.87502,-85.51005,2390,Reed City
REEDSBURG,WI,43.53248,-90.00263,9548,Reedsburg
REEDSVILLE,PA,40.66396,-77.59583,641,Reedsville
REFUGIO,TX,28.30528,-97.27527,2855,Refugio
REGISTER,GA,32.36712,-81.884,172,Register
REIDSVILLE,NC,36.35486,-79.66447,14067,Reidsville
REMINGTON,IN,40.76087,-87.15085,1163,Remington
RENO,NV,39.52963,-119.8138,264165,Reno
RENSSELAER,IN,40.9367,-87.15086,5927,Rensselaer
REPUBLIC,MO,37.12005,-93.48019,16005,Republic
RESACA,GA,34.58036,-84.94328,775,Resaca
RESERVE,LA,30.05381,-90.55175,9766,Reserve
RHINELANDER,WI,45.63662,-89.41208,7526,Rhinelander
RHOME,TX,33.05346,-97.47197,1630,Rhome
RICE,TX,32.24376,-96.4986,952,Rice
RICE LAKE,WI,45.50607,-91.73823,8391,Rice Lake
RICH HILL,MO,38.09642,-94.36106,1336,Rich Hill
RICH SQUARE,NC,36.27404,-77.28441,901,Rich Square
RICHARDTON,ND,46.8839,-102.31573,563,Richardton
RICHBURG,SC,34.71597,-81.01953,264,Richburg
RICHFIELD,OH,41.23978,-81.63818,3702,Richfield
RICHFIELD,UT,38.77247,-112.08409,7592,Richfield
RICHFIELD,WI,43.25612,-88.19398,11530,Richfield
RICHLAND,GA,32.08793,-84.66742,1496,Richland
RICHLAND,MO,37.85698,-92.40434,1826,Richland
RICHLAND,MS,32.23904,-90.15842,7087,Richland
RICHLAND CENTER,WI,43.33471,-90.38679,5013,Richland Center
RICHLANDS,NC,34.89933,-77.54663,1689,Richlands
RICHMOND,IN,39.82894,-84.89024,35854,Richmond
RICHMOND,KY,37.74786,-84.29465,33533,Richmond
RICHMOND,ME,44.0873,-69.79893,1760,Richmond
RICHMOND,VA,37.55376,-77.46026,226610,Richmond
RICHMOND HILL,GA,31.93827,-81.30344,11935,Richmond Hill
RICHWOOD,NJ,39.72261,-75.16546,3459,Richwood
RICHWOOD,WV,38.22484,-80.53314,1980,Richwood
RIDGEDALE,MO,36.50395,-93.22379,0,Ridgedale
RIDGEFIELD,NJ,40.83427,-74.00875,11373,Ridgefield
RIDGEWAY,VA,36.98931,-79.48253,797,Ridgeway
RIEGELWOOD,NC,34.33989,-78.22528,579,Riegelwood
RIFLE,CO,39.5347,-107.78312,9563,Rifle
RINCON,GA,32.29603,-81.23539,9843,Rincon
RINGGOLD,GA,34.91591,-85.10912,3700,Ringgold
RINGOES,NJ,40.42899,-74.86767,0,Ringoes
RIO GRANDE CITY,TX,26.37979,-98.8203,14404,Rio Grande City
RIO RICO,AZ,31.47148,-110.97648,18962,Rio Rico
RIPLEY,NY,42.267,-79.7106,872,Ripley
RIPLEY,TN,35.74536,-89.5298,8176,Ripley
RIPLEY,WV,38.8187,-81.71069,3255,Ripley
RIPON,WI,43.8422,-88.83594,7700,Ripon
RISING FAWN,GA,34.76008,-85.53108,0,Rising Fawn
RITTMAN,OH,40.97811,-81.78208,6580,Rittman
RITZVILLE,WA,47.12755,-118.37999,1665,Ritzville
RIVER FALLS,WI,44.86136,-92.62381,15269,River Falls
RIVERDALE,IL,41.63337,-87.6331,13536,Riverdale
RIVERSIDE,IA,41.47974,-91.58128,1045,Riverside
RIVERTON,IL,39.84422,-89.53954,3462,Riverton
RIVERTON,NJ,40.0115,-75.01489,2748,Riverton
RIVERTON,UT,40.52189,-111.9391,41900,Riverton
RIVERTON,WY,43.02496,-108.3801,10873,Riverton
RIVERVIEW,MI,42.17421,-83.17937,12181,Riverview
RIVIERA,TX,27.29865,-97.815,689,Riviera
ROANOKE,LA,30.23687,-92.74709,546,Roanoke
ROANOKE,TX,33.00401,-97.22585,7400,Roanoke
ROANOKE,VA,37.27097,-79.94143,100011,Roanoke
ROANS PRAIRIE,TX,30.58437,-95.94384,0,Roans Prairie
ROBERT LEE,TX,31.89237,-100.48482,1020,Robert Lee
ROBERTS,WI,44.98386,-92.55603,1638,Roberts
ROBERTSDALE,AL,30.5538,-87.71193,5894,Robertsdale
ROBSTOWN,TX,27.7903,-97.66888,11576,Robstown
ROCA,NE,40.6575,-96.65807,266,Roca
ROCHELLE,IL,41.92392,-89.06871,9309,Rochelle
ROCHESTER,IN,41.06476,-86.21583,6065,Rochester
ROCHESTER,MN,44.02163,-92.4699,112225,Rochester
ROCHESTER,NY,43.15478,-77.61556,209802,Rochester
ROCK HILL,SC,34.92487,-81.02508,71548,Rock Hill
ROCK ISLAND,WA,47.37707,-120.14395,804,Rock Island
ROCK PORT,MO,40.41111,-95.51693,1232,Rock Port
ROCK RAPIDS,IA,43.42719,-96.17586,2602,Rock Rapids
ROCK SPRINGS,WY,41.58746,-109.2029,23962,Rock Springs
ROCKBRIDGE,OH,39.57979,-82.5221,182,Rockbridge
ROCKFORD,IL,42.27113,-89.094,148278,Rockford
ROCKFORD,MI,43.12003,-85.56003,6134,Rockford
ROCKMART,GA,34.0026,-85.04161,4300,Rockmart
ROCKPORT,IN,37.88311,-87.04944,2223,Rockport
ROCKPORT,TX,28.02077,-97.05601,10490,Rockport
ROCKVILLE,MD,39.084,-77.15276,66980,Rockville
ROCKVILLE,VA,37.72598,-77.67832,0,Rockville
ROCKWALL,TX,32.93123,-96.45971,42566,Rockwall
ROCKWELL CITY,IA,42.39526,-94.63387,2141,Rockwell City
ROCKY MOUNT,NC,35.93821,-77.79053,55806,Rocky Mount
ROCKY MOUNT,VA,36.99764,-79.89198,4799,Rocky Mount
ROCKY POINT,NC,34.43517,-77.88776,1602,Rocky Point
ROEBLING,NJ,40.11594,-74.78627,3715,Roebling
ROEBUCK,SC,34.87957,-81.96621,2200,Roebuck
ROGERS,AR,36.33202,-94.11854,63159,Rogers
ROGERS,MN,45.18885,-93.55301,12562,Rogers
ROGERSVILLE,MO,37.117,-93.05573,3374,Rogersville
ROLAND,OK,35.4212,-94.51466,3529,Roland
ROLLA,MO,37.95143,-91.77127,20019,Rolla
ROLLING PRAIRIE,IN,41.67088,-86.61585,582,Rolling Prairie
ROME,GA,34.25704,-85.16467,36323,Rome
ROME,NY,43.21285,-75.45573,32573,Rome
ROMEOVILLE,IL,41.64753,-88.08951,39719,Romeoville
ROMULUS,MI,42.22226,-83.3966,23417,Romulus
RONKS,PA,40.02621,-76.16857,362,Ronks
ROOSEVELT,UT,40.2994,-109.98876,6980,Roosevelt
ROPESVILLE,TX,33.41342,-102.15434,439,Ropesville
ROSCOE,IL,42.41335,-89.00927,10565,Roscoe
ROSCOE,TX,32.44595,-100.53872,1325,Roscoe
ROSEAU,MN,48.84609,-95.76277,2715,Roseau
ROSEDALE,VA,36.95928,-81.93124,0,Rosedale
ROSENHAYN,NJ,39.47817,-75.13129,1098,Rosenhayn
ROSEVILLE,MI,42.49726,-82.93714,47637,Roseville
ROSSFORD,OH,41.60977,-83.56438,6512,Rossford
ROSWELL,NM,33.39437,-104.52491,48544,Roswell
ROTHSAY,MN,46.47496,-96.28062,485,Rothsay
ROUND LAKE,IL,42.35336,-88.09341,18461,Round Lake
ROUND MOUNTAIN,TX,30.43158,-98.34474,181,Round Mountain
ROUND O,SC,32.93712,-80.54094,0,Round O
ROYSE CITY,TX,32.97512,-96.33248,11465,Royse City
RUCKERSVILLE,VA,38.23319,-78.36917,1141,Ruckersville
RUGBY,ND,48.36889,-99.99625,2846,Rugby
RURAL HALL,NC,36.24042,-80.29338,3126,Rural Hall
RURAL RETREAT,VA,36.89373,-81.27593,1485,Rural Retreat
RUSH CITY,MN,45.68551,-92.96549,3072,Rush City
RUSHFORD,MN,43.8083,-91.75293,1712,Rushford
RUSSELL,KS,38.89527,-98.86103,4534,Russell
RUSSELL SPRINGS,KY,37.05618,-85.08857,2511,Russell Springs
RUSSELLVILLE,AR,35.27842,-93.13379,29166,Russellville
RUSSELLVILLE,KY,36.84532,-86.88722,7056,Russellville
RUSTBURG,VA,37.27681,-79.10085,1431,Rustburg
RUSTON,LA,32.52321,-92.63793,22340,Ruston
RUTHER GLEN,VA,37.92875,-77.45582,0,Ruther Glen
RUTLAND,VT,43.61062,-72.97261,15824,Rutland
SABETHA,KS,39.90222,-95.80082,2585,Sabetha
SADIEVILLE,KY,38.38924,-84.53744,332,Sadieville
SAFFORD,AZ,32.83395,-109.70758,9683,Safford
SAGINAW,MI,43.41947,-83.95081,49347,Saginaw
SAINT ALBANS,VT,44.81088,-73.08319,6918,Saint Albans
SAINT AUGUSTINE,FL,29.89469,-81.31452,12975,Saint Augustine
SAINT CHARLES,MN,43.96941,-92.06433,3735,Saint Charles
SAINT CHARLES,MO,38.78394,-90.48123,65794,Saint Charles
SAINT CLAIR,MI,42.82087,-82.48602,5485,Saint Clair
SAINT CLOUD,MN,45.5608,-94.16249,65842,Saint Cloud
SAINT CROIX,IN,38.22395,-86.58637,0,Saint Croix
SAINT CROIX FALLS,WI,45.40996,-92.63965,2133,Saint Croix Falls
SAINT FRANCISVILLE,LA,30.7799,-91.3765,1765,Saint Francisville
SAINT GABRIEL,LA,30.2577,-91.09927,6677,Saint Gabriel
SAINT GEORGE,SC,33.186,-80.57565,2084,Saint George
SAINT GEORGE,UT,37.10415,-113.58412,72897,Saint George
SAINT IGNACE,MI,45.86614,-84.72751,2452,Saint Ignace
SAINT JAMES,LA,29.98187,-90.83176,828,Saint James
SAINT JAMES,MN,43.98246,-94.62692,4605,Saint James
SAINT JAMES,MO,37.99726,-91.61432,4216,Saint James
SAINT JOHNSBURY,VT,44.41922,-72.01509,6193,Saint Johnsbury
SAINT JOSEPH,MN,45.56496,-94.31833,6534,Saint Joseph
SAINT JOSEPH,MO,39.76861,-94.84663,76780,Saint Joseph
SAINT LOUIS,MO,38.62727,-90.19789,279695,St. Louis
SAINT MARTINVILLE,LA,30.1252,-91.83345,6114,Saint Martinville
SAINT MARYS,GA,30.73051,-81.54649,17968,St. Marys
SAINT MARYS,KS,39.19416,-96.0711,2627,Saint Marys
SAINT MATTHEWS,SC,33.66488,-80.77787,2021,Saint Matthews
SAINT MICHAEL,MN,45.20996,-93.66496,16399,Saint Michael
SAINT PAUL,IN,39.4281,-85.62831,1031,Saint Paul
SAINT PAUL,MN,44.94441,-93.09327,303176,Saint Paul
SAINT PAUL,NE,41.21473,-98.45812,2290,Saint Paul
SAINT PAULS,NC,34.80655,-78.97114,2035,Saint Pauls
SAINT PETER,MN,44.32358,-93.95801,11196,Saint Peter
SAINT PETERS,MO,38.80033,-90.62651,52575,Saint Peters
SAINT ROBERT,MO,37.8281,-92.17767,4340,Saint Robert
SAINT ROSE,LA,29.94687,-90.32313,8122,Saint Rose
SAINT STEPHEN,SC,33.40433,-79.92174,1697,Saint Stephen
SAINT THOMAS,PA,39.91759,-77.79777,0,Saint Thomas
SAINTE GENEVIEVE,MO,37.98144,-90.04178,4410,Sainte Genevieve
SALADO,TX,30.94713,-97.53862,2140,Salado
SALAMANCA,NY,42.15784,-78.71503,5586,Salamanca
SALEM,IL,38.62699,-88.94562,7287,Salem
SALEM,MO,37.6456,-91.53598,4992,Salem
SALEM,OR,44.9429,-123.0351,175535,Salem
SALEM,VA,37.29347,-80.05476,25432,Salem
SALINA,KS,38.84028,-97.61142,47813,Salina
SALINA,UT,38.95774,-111.85993,2521,Salina
SALISBURY,MA,42.85842,-70.93005,18313,Amesbury
SALISBURY,MD,38.36067,-75.59937,32899,Salisbury
SALISBURY,NC,35.67097,-80.47423,34017,Salisbury
SALOME,AZ,33.78114,-113.61465,1530,Salome
SALT LAKE CITY,UT,40.76078,-111.89105,215548,Salt Lake City
SALTILLO,MS,34.37649,-88.68172,5004,Saltillo
SALUDA,NC,35.23623,-82.34928,707,Saluda
SAMSON,AL,31.11295,-86.04605,1928,Samson
SAN ANGELO,TX,31.46377,-100.43704,99893,San Angelo
SAN ANTONIO,FL,28.33611,-82.27453,1308,San Antonio
SAN ANTONIO,TX,29.42412,-98.49363,1526656,San Antonio
SAN AUGUSTINE,TX,31.5299,-94.10603,2009,San Augustine
SAN JON,NM,35.10756,-103.32856,203,San Jon
SAN MARCOS,TX,29.88327,-97.94139,60684,San Marcos
SAN SIMON,AZ,32.26786,-109.22756,165,San Simon
SANBORN,NY,43.13672,-78.88476,1645,Sanborn
SANDERSVILLE,MS,31.7867,-89.03453,721,Sandersville
SANDSTON,VA,37.52348,-77.31581,7571,Sandston
SANDUSKY,OH,41.44894,-82.70796,25212,Sandusky
SANFORD,NC,35.47988,-79.1803,29144,Sanford
SANGER,TX,33.36317,-97.1739,7747,Sanger
SANGERFIELD,NY,42.91396,-75.37906,0,Sangerfield
SANTA ANNA,TX,31.74209,-99.32173,1034,Santa Anna
SANTA ROSA,NM,34.93867,-104.68249,2675,Santa Rosa
SANTA TERESA,NM,31.85594,-106.63916,4258,Santa Teresa
SANTAQUIN,UT,39.97551,-111.78521,10572,Santaquin
SANTO,TX,32.60319,-98.21532,0,Santo
SAPULPA,OK,35.9987,-96.11417,20579,Sapulpa
SARALAND,AL,30.82074,-88.07056,13906,Saraland
SARCOXIE,MO,37.06923,-94.1166,1301,Sarcoxie
SARDINIA,OH,39.00784,-83.80854,957,Sardinia
SATSUMA,AL,30.85324,-88.05611,6182,Satsuma
SAUK CENTRE,MN,45.73747,-94.95252,4357,Sauk Centre
SAUK RAPIDS,MN,45.59191,-94.1661,13424,Sauk Rapids
SAUKVILLE,WI,43.38167,-87.94065,4463,Saukville
SAULT SAINTE MARIE,MI,46.4953,-84.34532,13827,Sault Ste. Marie
SAVAGE,MN,44.77913,-93.33634,30391,Savage
SAVANNAH,GA,32.08354,-81.09983,147780,Savannah
SAVANNAH,MO,39.94166,-94.83025,5108,Savannah
SAWYER,MI,41.88532,-86.58947,0,Sawyer
SAYRE,OK,35.29116,-99.6401,4773,Sayre
SAYRE,PA,41.97896,-76.5155,5424,Sayre
SCARBOROUGH,ME,43.57814,-70.32172,4403,Scarborough
SCHENECTADY,NY,42.81424,-73.93957,65305,Schenectady
SCHERTZ,TX,29.55217,-98.26973,43091,Schertz
SCHILLER PARK,IL,41.95586,-87.8709,11806,Schiller Park
SCHOFIELD,WI,44.90969,-89.60457,2203,Schofield
SCHRIEVER,LA,29.74215,-90.81037,6853,Schriever
SCHUYLER,NE,41.44723,-97.05948,6171,Schuyler
SCIPIO,UT,39.24496,-112.1041,322,Scipio
SCOOBA,MS,32.82819,-88.47643,702,Scooba
SCOTT CITY,KS,38.48252,-100.90709,3838,Scott City
SCOTT CITY,MO,37.21672,-89.52453,4526,Scott City
SCOTTSBLUFF,NE,41.86663,-103.66717,14802,Scottsbluff
SCOTTSBORO,AL,34.67231,-86.03415,14722,Scottsboro
SCOTTSVILLE,KY,36.75338,-86.19054,4411,Scottsville
SCOTTVILLE,MI,43.95473,-86.28008,1213,Scottville
SEABOARD,NC,36.49015,-77.44136,587,Seaboard
SEAFORD,DE,38.64123,-75.61104,7586,Seaford
SEAGOVILLE,TX,32.63958,-96.53832,15894,Seagoville
SEARCHLIGHT,NV,35.46527,-114.9197,539,Searchlight
SEARCY,AR,35.25064,-91.73625,24196,Searcy
SEATTLE,WA,47.60621,-122.33207,780995,Seattle
SEBRING,FL,27.49559,-81.44091,10497,Sebring
SECAUCUS,NJ,40.78955,-74.05653,19104,Secaucus
SEDALIA,MO,38.70446,-93.22826,21516,Sedalia
SEEKONK,MA,41.80843,-71.337,13966,Seekonk
SEFFNER,FL,27.98363,-82.27565,7579,Seffner
SEGUIN,TX,29.56884,-97.96473,27864,Seguin
SEIBERT,CO,39.29916,-102.8691,220,Seibert
SEILING,OK,36.1481,-98.92426,882,Seiling
SELBY,SD,45.50638,-100.03207,634,Selby
SELMA,AL,32.40736,-87.0211,19519,Selma
SELMA,NC,35.53655,-78.28444,6307,Selma
SELMER,TN,35.17008,-88.59227,4488,Selmer
SEMINOLE,OK,35.22452,-96.67057,7522,Seminole
SEMINOLE,TX,32.71899,-102.64491,7448,Seminole
SENATOBIA,MS,34.6176,-89.9687,7963,Senatobia
SENECA,KS,39.83416,-96.06417,2034,Seneca
SENECA FALLS,NY,42.91062,-76.79662,6681,Seneca Falls
SEVERY,KS,37.62225,-96.22805,237,Severy
SEVILLE,OH,41.01006,-81.86236,2340,Seville
SEWARD,NE,40.90695,-97.09892,7167,Seward
SEYMOUR,IN,38.95922,-85.89025,19478,Seymour
SEYMOUR,MO,37.14644,-92.76878,1967,Seymour
SEYMOUR,TX,33.59426,-99.26035,2652,Seymour
SEYMOUR,WI,44.51499,-88.33038,3440,Seymour
SHAKOPEE,MN,44.79802,-93.5269,39981,Shakopee
SHAMROCK,TX,35.21422,-100.24901,1989,Shamrock
SHANNON,IL,42.15475,-89.73984,712,Shannon
SHANNON,MS,34.11622,-88.71172,1771,Shannon
SHARON HILL,PA,39.9065,-75.27157,5702,Sharon Hill
SHATTUCK,OK,36.27614,-99.88276,1385,Shattuck
SHAWNEE,OK,35.32729,-96.9253,31286,Shawnee
SHEBOYGAN,WI,43.75083,-87.71453,48797,Sheboygan
SHEBOYGAN FALLS,WI,43.73197,-87.82213,7840,Sheboygan Falls
SHEFFIELD,IA,42.8933,-93.2152,1140,Sheffield
SHELBINA,MO,39.69393,-92.04295,1639,Shelbina
SHELBY,IA,41.5161,-95.45028,618,Shelby
SHELBY,MS,33.95094,-90.76788,2123,Shelby
SHELBY,MT,48.50526,-111.85697,3268,Shelby
SHELBY,NC,35.29235,-81.53565,20189,Shelby
SHELBY,NE,41.19224,-97.42532,685,Shelby
SHELBY,OH,40.88145,-82.66184,9058,Shelby
SHELBYVILLE,IN,39.52144,-85.77692,19133,Shelbyville
SHELDON,IA,43.18109,-95.85613,5088,Sheldon
SHEPHERDSVILLE,KY,37.9884,-85.71579,11967,Shepherdsville
SHERBURN,MN,43.65218,-94.72692,1089,Sherburn
SHERIDAN,AR,34.30704,-92.40127,4812,Sheridan
SHERIDAN,WY,44.79719,-106.95618,17873,Sheridan
SHERMAN,ME,45.87116,-68.41781,974,Sherman
SHERMAN,MS,34.35927,-88.84117,677,Sherman
SHIPPENSBURG,PA,40.05065,-77.52026,5559,Shippensburg
SHIPPENVILLE,PA,41.25034,-79.45949,454,Shippenville
SHOEMAKERSVILLE,PA,40.50093,-75.96993,1369,Shoemakersville
SHORTER,AL,32.39486,-85.9169,429,Shorter
SHOW LOW,AZ,34.25421,-110.02983,10860,Show Low
SHREVEPORT,LA,32.52515,-93.75018,187593,Shreveport
SHREWSBURY,MA,42.29593,-71.71285,33893,Shrewsbury
SHULLSBURG,WI,42.57334,-90.23096,1210,Shullsburg
SIBLEY,IA,43.39914,-95.75196,2668,Sibley
SIDNEY,MT,47.71668,-104.15633,6828,Sidney
SIDNEY,NE,41.14276,-102.97798,6942,Sidney
SIDNEY,OH,40.28422,-84.1555,20858,Sidney
SIERRA BLANCA,TX,31.17457,-105.35718,553,Sierra Blanca
SIERRA VISTA,AZ,31.55454,-110.30369,43355,Sierra Vista
SIGOURNEY,IA,41.33334,-92.20463,2005,Sigourney
SIKESTON,MO,36.87672,-89.58786,16436,Sikeston
SILER CITY,NC,35.72347,-79.46224,8396,Siler City
SILT,CO,39.54859,-107.65617,3043,Silt
SILVERTON,TX,34.47423,-101.30461,672,Silverton
SIMPSONVILLE,KY,38.22257,-85.35523,2702,Simpsonville
SIMPSONVILLE,SC,34.73706,-82.25428,20736,Simpsonville
SINCLAIR,WY,41.77496,-107.1131,413,Sinclair
SINTON,TX,28.03668,-97.50916,5736,Sinton
SIOUX CENTER,IA,43.07971,-96.17558,7461,Sioux Center
SIOUX CITY,IA,42.49999,-96.40031,82821,Sioux City
SIOUX FALLS,SD,43.54369,-96.72796,171544,Sioux Falls
SKIPPERS,VA,36.61182,-77.54665,0,Skippers
SKOWHEGAN,ME,44.76506,-69.71922,6297,Skowhegan
SLATER,MO,39.21808,-93.06909,1832,Slater
SLATON,TX,33.43731,-101.64349,6072,Slaton
SLAYTON,MN,43.98774,-95.75585,2053,Slayton
SLEEPY EYE,MN,44.29718,-94.72415,3443,Sleepy Eye
SLIDELL,LA,30.27519,-89.78117,27942,Slidell
SLIPPERY ROCK,PA,41.06395,-80.05645,3613,Slippery Rock
SLOAN,IA,42.23277,-96.22808,979,Sloan
SMITH CENTER,KS,39.77918,-98.78507,1616,Smith Center
SMITHS CREEK,MI,42.91392,-82.60381,0,Smiths Creek
SMITHS GROVE,KY,37.05255,-86.20776,736,Smiths Grove
SMITHS STATION,AL,32.54014,-85.09855,5300,Smiths Station
SMITHTON,PA,40.15396,-79.74115,381,Smithton
SMYER,TX,33.58426,-102.16323,480,Smyer
SMYRNA,TN,35.98284,-86.5186,46607,Smyrna
SNOW SHOE,PA,41.03089,-77.94945,776,Snow Shoe
SNOWVILLE,UT,41.96548,-112.7097,171,Snowville
SNYDER,TX,32.71789,-100.91762,11768,Snyder
SOCIETY HILL,SC,34.51266,-79.8509,548,Society Hill
SOMERSET,KY,37.09202,-84.60411,11439,Somerset
SOMERSET,PA,40.00841,-79.07808,6032,Somerset
SOMERSET,WI,45.12441,-92.67354,2693,Somerset
SONORA,KY,37.52423,-85.89302,487,Sonora
SONORA,TX,30.56685,-100.64343,2863,Sonora
SOPERTON,GA,32.37712,-82.59236,3087,Soperton
SORRENTO,LA,30.18436,-90.85926,1582,Sorrento
SOUR LAKE,TX,30.14021,-94.41102,1773,Sour Lake
SOUTH AMBOY,NJ,40.47788,-74.2907,8846,South Amboy
SOUTH BAY,FL,26.66396,-80.71617,5101,South Bay
SOUTH BELOIT,IL,42.49307,-89.03678,7680,South Beloit
SOUTH BEND,IN,41.68338,-86.25001,101516,South Bend
SOUTH BOSTON,VA,36.69875,-78.9014,7976,South Boston
SOUTH ELGIN,IL,41.99419,-88.2923,22365,South Elgin
SOUTH HAVEN,KS,37.05197,-97.40532,350,South Haven
SOUTH HILL,VA,36.72653,-78.12889,4527,South Hill
SOUTH HOLLAND,IL,41.60087,-87.60699,22043,South Holland
SOUTH HUTCHINSON,KS,38.02807,-97.94033,2556,South Hutchinson
SOUTH PEKIN,IL,40.49448,-89.65177,1120,South Pekin
SOUTH PLAINFIELD,NJ,40.57927,-74.41154,24290,South Plainfield
SOUTH SAINT PAUL,MN,44.89274,-93.03494,20160,South Saint Paul
SOUTH SIOUX CITY,NE,42.47388,-96.41364,13319,South Sioux City
SOUTH VIENNA,OH,39.927,-83.61242,379,South Vienna
SOUTH WINDSOR,CT,41.82371,-72.6212,24412,South Windsor
SPARKS,NV,39.53491,-119.75269,96094,Sparks
SPARTA,KY,38.67701,-84.90689,266,Sparta
SPARTA,WI,43.94413,-90.81291,9679,Sparta
SPARTANBURG,SC,34.94957,-81.93205,37867,Spartanburg
SPEARVILLE,KS,37.85002,-99.75679,805,Spearville
SPENCER,IA,43.14136,-95.14444,11212,Spencer
SPENCER,SD,43.72748,-97.59312,151,Spencer
SPENCER,WI,44.75774,-90.2968,1921,Spencer
SPICELAND,IN,39.83838,-85.43886,868,Spiceland
SPIRIT LAKE,IA,43.42218,-95.10222,5018,Spirit Lake
SPOKANE,WA,47.65966,-117.42908,229447,Spokane
SPOONER,WI,45.82245,-91.88934,2586,Spooner
SPRAGUE,WA,47.30016,-117.97551,425,Sprague
SPRING HOPE,NC,35.94515,-78.11193,1313,Spring Hope
SPRING LAKE,NC,35.16794,-78.97281,13234,Spring Lake
SPRINGDALE,AR,36.18674,-94.12881,77859,Springdale
SPRINGER,NM,36.36114,-104.59527,943,Springer
SPRINGER,OK,34.31454,-97.14279,702,Springer
SPRINGERVILLE,AZ,34.13355,-109.28834,1954,Springerville
SPRINGFIELD,IL,39.80172,-89.64371,114394,Springfield
SPRINGFIELD,MA,42.10148,-72.58981,154341,Springfield
SPRINGFIELD,MO,37.21533,-93.29824,170188,Springfield
SPRINGFIELD,OH,39.92423,-83.80882,59680,Springfield
SPRINGFIELD,VA,38.78928,-77.1872,30484,Springfield
SPRINGFIELD,VT,43.29841,-72.48231,3979,Springfield
SPRINGHILL,LA,33.00597,-93.46684,5097,Springhill
SPRINGTOWN,TX,32.96596,-97.68364,2811,Springtown
SPRINGVILLE,UT,40.16523,-111.61075,32286,Springville
SPUR,TX,33.47648,-100.85569,1205,Spur
STACY,MN,45.39802,-92.98744,1470,Stacy
STAMFORD,TX,32.94539,-99.80287,2973,Stamford
STANFIELD,OR,45.78041,-119.21724,2082,Stanfield
STANLEY,ND,48.31724,-102.39045,2721,Stanley
STANLEY,WI,44.95997,-90.93708,3569,Stanley
STANTON,TN,35.4623,-89.40202,427,Stanton
STANTON,TX,32.12929,-101.78846,2936,Stanton
STARKS,LA,30.31548,-93.66183,664,Starks
STATESBORO,GA,32.44879,-81.78317,30721,Statesboro
STATESVILLE,NC,35.78264,-80.8873,26221,Statesville
STAUNTON,VA,38.14991,-79.0732,24416,Staunton
STEDMAN,NC,35.0135,-78.69391,1045,Stedman
STEELE,AL,33.93982,-86.20164,1078,Steele
STEELE,MO,36.08396,-89.82925,2103,Steele
STEELE,ND,46.85471,-99.91594,709,Steele
STEPHENSON,MI,45.41525,-87.60762,867,Stephenson
STEPHENVILLE,TX,32.2207,-98.20226,20120,Stephenville
STERLING,CO,40.62554,-103.20771,14104,Sterling
STERLING,ND,46.81388,-100.2915,0,Sterling
STERLING,VA,39.00622,-77.4286,27822,Sterling
STERLING CITY,TX,31.83625,-100.98483,1049,Sterling City
STEUBENVILLE,OH,40.36979,-80.63396,18219,Steubenville
STEVENS POINT,WI,44.52358,-89.57456,26604,Stevens Point
STEWART,MN,44.72468,-94.48582,550,Stewart
STEWARTVILLE,MN,43.85552,-92.48851,6037,Stewartville
STILLWATER,MN,45.05636,-92.80604,18924,Stillwater
STILLWATER,OK,36.11561,-97.05837,48967,Stillwater
STOCKDALE,TX,29.23691,-97.96,1564,Stockdale
STOCKERTOWN,PA,40.75399,-75.26212,916,Stockertown
STOCKTON,IL,42.34974,-90.00679,1792,Stockton
STOKESDALE,NC,36.23708,-79.97948,5340,Stokesdale
STONE MOUNTAIN,GA,33.80816,-84.1702,6109,Stone Mountain
STONY CREEK,VA,38.82095,-78.56585,1069,Edinburg
STORM LAKE,IA,42.64109,-95.20972,10910,Storm Lake
STORY CITY,IA,42.18721,-93.59577,3438,Story City
STRAFFORD,MO,37.26838,-93.11713,2361,Strafford
